"Stock.ID","Species","Stock","Ocean.Region2","BY","R0.1","R","S","Lat","Lon","ocean.basin"
184,"Pink","S AKPen-Odd","GOA",2009,8011354,8011354,4600500,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2011,10970385,10970385,3742425,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2013,27841698,27841698,3481185,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2015,28598777.5,28598777.5,11731200,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2017,17831062,17831062,8495455.5,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2019,19093416,19093416,6355050,55,-161,"GoA"
185,"Pink","NW AK Peninsula-Even","BS",1962,29300,29300,6000,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1964,18550,18550,22500,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1966,39750,39750,2550,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1968,24495,24495,39750,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1970,1832,1832,16650,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1972,57500,57500,1800,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1974,56035,56035,34500,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1976,603382,603382,55950,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1978,438929,438929,135600,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1980,82635,82635,141000,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1982,59369,59369,77550,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1984,29235,29235,49500,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1986,72905,72905,19350,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1988,33430,33430,42750,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1990,9220.5,9220.5,33300,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1992,330186,330186,904.5,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1994,328067,328067,142050,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1996,210405,210405,324900,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",1998,71719,71719,194250,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2000,21628,21628,53850,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2002,139384,139384,17850,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2004,250387.5,250387.5,127950,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2006,34391,34391,193372.5,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2008,29400,29400,17850,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2010,17248.5,17248.5,22950,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2012,12814,12814,16354.5,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2014,53187,53187,11250,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2016,19159,19159,51375,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2018,75101,75101,16650,54.982,-163.37,"BS"
185,"Pink","NW AK Peninsula-Even","BS",2020,51741,51741,70050,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1963,3350,3350,6600,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1965,1350,1350,1350,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1967,6600,6600,1050,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1969,13026,13026,6600,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1971,334,334,12750,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1973,909,909,300,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1975,9600,9600,900,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1977,17327,17327,9600,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1979,17613,17613,13950,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1981,7168,7168,8550,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1983,4052,4052,5850,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1985,2496,2496,2100,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1987,6045,6045,1650,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1989,5209,5209,2850,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1991,1106,1106,1800,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1993,9184,9184,1050,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1995,12336,12336,7800,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1997,22922,22922,7200,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",1999,14507,14507,21750,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2001,1904,1904,10350,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2003,15055,15055,1200,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2005,160642,160642,13107,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2007,386453,386453,23625,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2009,112095,112095,111600,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2011,13773,13773,3600,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2013,254787,254787,10650,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2015,472565.5,472565.5,248700,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2017,763654,763654,467572.5,54.982,-163.37,"BS"
186,"Pink","NW AK Peninsula-Odd","BS",2019,135871,135871,303300,54.982,-163.37,"BS"
196,"Pink","Kwiniuk-Even","BS",1966,136848.5,136848.5,10111,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1968,249827.5,249827.5,129275,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1970,66377.5,66377.5,240971,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1972,74336.5,74336.5,62655,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1974,36797,36797,66735,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1976,119198.5,119198.5,31753,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1978,333799.5,333799.5,98354,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1980,474650,474650,330966,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1990,1327473,1327473,388114,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1992,2377459.5,2377459.5,1324397,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1994,1070715.5,1070715.5,2372787,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1996,745078,745078,1031690,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",1998,1442946,1442946,668798,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2000,1118600.5,1118600.5,1416770,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2002,3048418,3048418,1114428,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2004,1349683,1349683,3044489,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2006,1454926.5,1454926.5,1347075,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2008,643934,643934,1443831,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2010,446985.5,446985.5,634190,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2012,342605,342605,415174,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2014,1956675.5,1956675.5,326054,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2016,1841956,1841956,1933803,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2018,1769343.5,1769343.5,1835039,64.68,-162.01,"BS"
196,"Pink","Kwiniuk-Even","BS",2020,412183.5,412183.5,1767447,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1965,4566,4566,8643,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1967,64324.5,64324.5,3905,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1969,19101,19101,57526,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1971,56887.5,56887.5,18117,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1973,60565.5,60565.5,51586,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1975,51603,51603,57722,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1977,326398.5,326398.5,46309,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1979,651421.5,651421.5,302954,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1983,26734.5,26734.5,311201,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1989,79290.5,79290.5,25247,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1991,51518,51518,77513,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1993,25955,25955,50655,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1995,11131,11131,23451,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1997,1874,1874,10474,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",1999,8981,8981,1092,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2001,23591,23591,8286,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2003,342759.5,342759.5,22329,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2005,55950,55950,340899,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2007,43738.5,43738.5,54255,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2009,31433.5,31433.5,42960,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2011,14079.5,14079.5,30999,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2013,69601.5,69601.5,13212,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2015,510955.5,510955.5,67294,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2017,719889,719889,507685,64.68,-162.01,"BS"
197,"Pink","Kwiniuk-Odd","BS",2019,127349.5,127349.5,710901,64.68,-162.01,"BS"
