"Stock","Species","BY","R","S","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R2.5","R3.1","R3.2","R3.3","R3.4","R4.1","R4.2","R4.3","R4.4","Logrs","Stock.ID","Lat","Lon","ocean_0","ocean_1","ocean_2","ocean_3","ocean_4","Ocean.Region2","early_sst","early_sst_raw","np_all_spp_sec","det_np_all_spp_sec","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","np_all_spp_sec_stnd","det_np_all_spp_sec_stnd"
"Raft","Sockeye",1955,60522,2905,0,0,0,0,0,0.000115660421003932,0.867403588777635,0.12987012987013,0,0,0,0.00261062093123162,0,0,0,0,0,0,0,0,0,0,0,3.03657354499688,15,49.12,-123.06,0,0.997389379068768,0.00261062093123162,0,0,"WC",0.388281619261104,12.3501794462024,349.389009420966,28.6220582466988,20.833734939759,0.943813911311245,3.03657354499688,-0.279857679289548,0.531939869827865,-0.822657062037768,0.309589270988348
"Raft","Sockeye",1956,27140,5179,0,0,0,0,0,0,0.638725128960943,0.295836403831982,0,0,0,0.0654384672070744,0,0,0,0,0,0,0,0,0,0,0,1.65639666696497,15,49.12,-123.06,0,0.934561532792926,0.0654384672070744,0,0,"WC",1.18570815547684,13.1476059824182,264.7780908656,-50.4159667053393,5.24039389843599,-0.524203217508838,1.65639666696497,0.192754566993018,1.73321990574349,-1.24867812911794,-0.552959981191979
"Raft","Sockeye",1957,21015,3314,0,0,0,0,0,0.00342612419700214,0.900880323578396,0.0956935522246015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84708054945271,15,49.12,-123.06,0,1,0,0,0,"WC",0.000405811516978335,11.9623036384583,294.227810861884,-15.2719332653595,6.34127942063971,-0.42056161824013,1.84708054945271,-0.194853981519289,-0.0523740990411221,-1.10039701655893,-0.169429904616181
"Raft","Sockeye",1958,23143,6235,0,0,0,0,0,0.000993821025796137,0.976148295380893,0.0221233202264184,0,0,0,0.000734563366892797,0,0,0,0,0,0,0,0,0,0,0,1.31151377986553,15,49.12,-123.06,0,0.999265436633107,0.000734563366892797,0,0,"WC",-0.128712150571151,11.8331856763701,265.19260532262,-40.5778010062785,3.71178829190056,-0.668112031383791,1.31151377986553,0.412226216981756,-0.246883339817903,-1.24659102388005,-0.445595172016896
"Raft","Sockeye",1959,23614,5232,0,0,0,0,0,0,0.86461421190819,0.134115355297705,0,0,0,0.00127043279410519,0,0,0,0,0,0,0,0,0,0,0,1.50704614233002,15,49.12,-123.06,0,0.998729567205895,0.00127043279410519,0,0,"WC",0.343358598053872,12.3052564249952,318.098884619751,15.9097802992257,4.51337920489297,-0.592647178312153,1.50704614233002,0.203769716092832,0.464265763087753,-0.980204723551011,0.170859009905089
"Raft","Sockeye",1960,16948,2252,0,0,0,0,0,0.00377625678546141,0.86824404059476,0.120899221147038,0,0,0,0.00708048147274015,0,0,0,0,0,0,0,0,0,0,0,2.01833112248687,15,49.12,-123.06,0,0.99291951852726,0.00708048147274015,0,0,"WC",-0.143996296787536,11.8179015301537,245.415904660514,-52.4880047707043,7.52575488454707,-0.309050540205273,2.01833112248687,-0.415572629519326,-0.269908081135002,-1.34616790193843,-0.575572323603803
"Raft","Sockeye",1961,24325,3014,0,0,0,0,0,0.00131551901336074,0.910133607399794,0.0885508735868448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08823652786776,15,49.12,-123.06,0,1,0,0,0,"WC",0.62872429159989,12.5906221185412,344.088114682927,47.696120632014,8.0706702057067,-0.257750115036674,2.08823652786776,-0.257203882084271,0.894153777874493,-0.849347386068483,0.517746272083431
"Raft","Sockeye",1962,40549,4197,0,0,0,0,0,0,0.926484007003872,0.0735159929961281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26814113499343,15,49.12,-123.06,0,1,0,0,0,"WC",-0.675607487880084,11.2862903390612,275.723802,-19.7965280334982,9.66142482725757,-0.107990353738704,2.26814113499343,-0.0113374408563571,-1.07075164693783,-1.19356581480856,-0.218807224406817
"Raft","Sockeye",1963,9817,2693,0,0,0,0,0,0.00183355403891209,0.925944789650606,0.0269939900173169,0,0,0,0.0452276662931649,0,0,0,0,0,0,0,0,0,0,0,1.29345976288092,15,49.12,-123.06,0,0.954772333706835,0.0452276662931649,0,0,"WC",-1.01527832559924,10.9466195013421,272.286265658623,-22.5957271156452,3.64537690308206,-0.674364255078246,1.29345976288092,-0.323918275688802,-1.58244743031513,-1.21087401716926,-0.249355142025898
"Raft","Sockeye",1964,48724,2666,0,0,0,0,0,0.0016624250882522,0.826758886790904,0.168869550939989,0,0,0,0.00270913718085543,0,0,0,0,0,0,0,0,0,0,0,2.9055925000812,15,49.12,-123.06,0,0.997290862819145,0.00270913718085543,0,0,"WC",-0.248645919966147,11.7132519069751,269.706088449473,-26.2468755158244,18.2760690172543,0.703025399465949,2.9055925000812,-0.32952976673965,-0.427557090016931,-1.22386536470059,-0.289200461087009
"Raft","Sockeye",1965,20626,2669,0,0,0,0,0,0.00353922234073499,0.914719286337632,0.0817414913216329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04484854547149,15,49.12,-123.06,0,1,0,0,0,"WC",-0.224355981074658,11.7375418458666,304.826206835024,7.10495554149402,7.72798801049082,-0.290011535535683,2.04484854547149,-0.328906267734001,-0.390965608120142,-1.04703345498903,0.0747711456781067
"Raft","Sockeye",1966,23539,2666,0,0,0,0,0,0.0135944602574451,0.870172904541399,0.116232635201156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17807939828967,15,49.12,-123.06,0,1,0,0,0,"WC",-0.421414777957299,11.540483048984,264.512134470105,-33.808108304008,8.82933233308327,-0.186326743032915,2.17807939828967,-0.32952976673965,-0.68782404942567,-1.25001723557536,-0.371716891513589
"Raft","Sockeye",1967,9658,358,0,0,0,0,0,0.00383102091530338,0.851729136467178,0.144439842617519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29500888003279,15,49.12,-123.06,0,1,0,0,0,"WC",-0.572839475424555,11.3890583515167,323.669769563253,17.4400163754159,26.9776536312849,1.52222605873598,3.29500888003279,-0.809208335086248,-0.915937183050767,-0.952154982586922,0.187558617264689
"Raft","Sockeye",1968,106397,3455,0,0,0,0,0,0.000921078601840277,0.948222224310836,0.0508566970873239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42735492380169,15,49.12,-123.06,0,1,0,0,0,"WC",-0.619168394699027,11.3427294322423,224.466871557715,-88.9307285546864,30.7950795947902,1.8816132283988,3.42735492380169,-0.165549528253747,-0.985729199346188,-1.4516475443904,-0.973275127619497
"Raft","Sockeye",1969,14370,2577,0,0,0,0,0,0.0265135699373695,0.715309672929715,0.258176757132916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71851676842071,15,49.12,-123.06,0,1,0,0,0,"WC",-1.22999824189861,10.7318995850427,251.308100686221,-61.3977584193477,5.57625145518044,-0.492584294736744,1.71851676842071,-0.348026903907262,-1.90591139476756,-1.31650034033792,-0.672805286489854
"Raft","Sockeye",1970,8860,1205,0,0,0,0,0,0.00417607223476298,0.936794582392777,0.0590293453724605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99506719767437,15,49.12,-123.06,0,1,0,0,0,"WC",-0.584490173950117,11.3774076529912,237.324216836377,-91.2438565681961,7.35269709543568,-0.325342866398742,1.99506719767437,-0.633173782491115,-0.933488331536053,-1.38691003711644,-0.998518506859563
"Raft","Sockeye",1971,12361,223,0,0,0,0,0,0.0026696869185341,0.774209206374889,0.17118356120055,0,0,0,0.051937545506027,0,0,0,0,0,0,0,0,0,0,0,4.0151298624277,15,49.12,-123.06,0,0.948062454493973,0.051937545506027,0,0,"WC",-0.379940053931139,11.5819577730102,336.565783545085,-2.85646385088328,55.4304932735426,4.20088586920988,4.0151298624277,-0.83726579034049,-0.625344616267883,-0.887222776065303,-0.0339387424139045
"Raft","Sockeye",1972,57821,4507,0,0,0,0,0,0.00150464364158351,0.985334048183186,0.0131613081752305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55172028778375,15,49.12,-123.06,0,1,0,0,0,"WC",-0.564799898757867,11.3970979281834,304.590720990322,-45.4656843687798,12.8291546483248,0.190231921043683,2.55172028778375,0.053090789727458,-0.903825994736496,-1.04821914038939,-0.49893709372646
"Raft","Sockeye",1973,9361,1345,0,0,0,0,0,0.00235017626321974,0.172631129152868,0.825018694583912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94015810933581,15,49.12,-123.06,0,1,0,0,0,"WC",-0.71853475304732,11.243363073894,380.529623869213,19.0991458800307,6.95985130111524,-0.362326881147028,1.94015810933581,-0.604077162227456,-1.13541925492411,-0.665862194149729,0.205664850490331
"Raft","Sockeye",1974,12223,1479,0,0,0,0,0,0.0168534729608116,0.944203550683138,0.0389429763560501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11195323906646,15,49.12,-123.06,0,1,0,0,0,"WC",-0.835161117891516,11.1267367090498,343.703558926655,-24.7240253029793,8.26436781609195,-0.239514676646432,2.11195323906646,-0.576227539975097,-1.31111057868367,-0.851283647445101,-0.272581456334938
"Raft","Sockeye",1975,6716,1391,0,0,0,0,0,0.00104228707564026,0.838594401429422,0.118671828469327,0,0,0,0.0416914830256105,0,0,0,0,0,0,0,0,0,0,0,1.57446982627399,15,49.12,-123.06,0,0.95830851697439,0.0416914830256105,0,0,"WC",-0.297906010087829,11.6639918168534,454.487233592421,66.474339417136,4.82818116462976,-0.563010510464316,1.57446982627399,-0.594516844140826,-0.501764756984476,-0.293481178189443,0.722674704698166
"Raft","Sockeye",1976,19926,3976,0,0,0,0,0,0.00281039847435511,0.930392452072669,0.066797149452976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61174912282834,15,49.12,-123.06,0,1,0,0,0,"WC",0.330380020076278,12.2922778470176,406.812114757453,6.45939331559882,5.01156941649899,-0.545745634755193,1.61174912282834,-0.0572685342725608,0.444714235879935,-0.533528270763634,0.0677260655977319
"Raft","Sockeye",1977,6940,198,0,0,0,0,0,0,0.393083573487032,0.459510086455331,0,0,0,0,0.147406340057637,0,0,0,0,0,0,0,0,0,0,3.55679002280631,15,49.12,-123.06,0,0.852593659942363,0.147406340057637,0,0,"WC",-0.0633682053886677,11.8985296215526,441.651817220749,24.0093518664784,35.0505050505051,2.28223535568066,3.55679002280631,-0.842461615387572,-0.148446213323223,-0.358108272096948,0.259250381052765
"Raft","Sockeye",1978,18748,1343,0,0,0,0,0,0.0134947727757627,0.634094303392362,0.350010667804566,0,0,0,0.00240025602730958,0,0,0,0,0,0,0,0,0,0,0,2.63618116251936,15,49.12,-123.06,0,0.99759974397269,0.00240025602730958,0,0,"WC",0.0689457867339564,12.0308436136752,368.626278426366,-55.4862375405194,13.9597915115413,0.296674426038521,2.63618116251936,-0.604492828231223,0.0508776741956197,-0.725796254835612,-0.608292314203718
"Raft","Sockeye",1979,3039,693,0,0,0,0,0,0,0.38927278710102,0.61072721289898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47825379372689,15,49.12,-123.06,0,1,0,0,0,"WC",-0.138843956058968,11.8230538708823,597.2711755,152.836828775464,4.38528138528139,-0.604706799970909,1.47825379372689,-0.739584279455351,-0.262146357923689,0.425444562506496,1.6651565121277
"Raft","Sockeye",1980,51723,2056,0,0,0,0,0,0.00216538097171471,0.92467567619821,0.0731589428300756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22514020926891,15,49.12,-123.06,0,1,0,0,0,"WC",-0.645842937807279,11.316054889134,478.468057128204,20.3648824223746,25.1571011673152,1.3508322442904,3.22514020926891,-0.456307897888448,-1.02591295878713,-0.172736288444621,0.219477950054984
"Raft","Sockeye",1981,8639,312,0,0,0,0,0,0.00335687000810279,0.852644982058109,0.143998147933789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3210389265494,15,49.12,-123.06,0,1,0,0,0,"WC",0.88866253165116,12.8505603585924,522.431175770576,50.2459072370202,27.6891025641026,1.58920459892754,3.3210389265494,-0.818768653172879,1.28573670641169,0.0486206597598787,0.545572328348148
"Raft","Sockeye",1982,3770,1533,0,0,0,0,0,0,0.66551724137931,0.327055702917772,0,0,0,0.00742705570291777,0,0,0,0,0,0,0,0,0,0,0,0.899848401570242,15,49.12,-123.06,0,0.992572944297082,0.00742705570291777,0,0,"WC",-0.531712103645567,11.4301857232957,442.726112390981,-45.7627293784097,2.45923026744945,-0.78603266364999,0.899848401570242,-0.5650045578734,-0.853981017305097,-0.352699131260333,-0.502178773298736
"Raft","Sockeye",1983,5601,1821,0,0,0,0,0,0.00678450276736297,0.509730405284771,0.213533297625424,0,0,0,0.269951794322442,0,0,0,0,0,0,0,0,0,0,0,1.12355935248222,15,49.12,-123.06,0,0.730048205677558,0.269951794322442,0,0,"WC",-0.219191859169999,11.7427059677713,420.454067247384,-82.80076657475,3.07578253706755,-0.727988060494471,1.12355935248222,-0.505148653331017,-0.383186137202933,-0.464840218960783,-0.906378287460644
"Raft","Sockeye",1984,47063,6701,0,0,0,0,0,0.00690563712470518,0.694643350402652,0.298281027558804,0,0,0,0,0.000169984913838897,0,0,0,0,0,0,0,0,0,0,1.94923036068263,15,49.12,-123.06,0,0.999830015086161,0.000169984913838897,0,0,"WC",-0.11978138684131,11.8421164401,382.16585687028,-131.306358772014,7.02328010744665,-0.356355449244887,1.94923036068263,0.509076395859362,-0.233429626294585,-0.657623662515653,-1.43572428644914
"Raft","Sockeye",1985,4533,1922,0,0,0,0,0,0.00154423119347011,0.624310611074344,0.350981689830135,0,0,0,0.0231634679020516,0,0,0,0,0,0,0,0,0,0,0,0.858017661410611,15,49.12,-123.06,0,0.976836532097948,0.0231634679020516,0,0,"WC",0.0724554187350103,12.0343532456763,556.054868755571,25.6279694536593,2.35848074921956,-0.795517610980385,0.858017661410611,-0.484157520140807,0.0561647453737176,0.217917977520002,0.276914503988985
"Raft","Sockeye",1986,3013,1080,0,0,0,0,0,0,0.963159641553269,0.0368403584467308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02597521901204,15,49.12,-123.06,0,1,0,0,0,"WC",-0.0787524946048481,11.8831453323364,523.034228,-21.4038176585186,2.78981481481481,-0.754910162271387,1.02597521901204,-0.659152907726524,-0.171621814664323,0.0516570640286287,-0.236347724247746
"Raft","Sockeye",1987,3820,723,0,0,0,0,0,0,0.366230366492147,0.633769633507853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66459647944186,15,49.12,-123.06,0,1,0,0,0,"WC",0.454220556466312,12.4161183834076,688.9187022,131.432745060765,5.283540802213,-0.520141201957947,1.66459647944186,-0.733349289398853,0.631273319690238,0.886895375080336,1.43157177347915
"Raft","Sockeye",1988,50485,9207,0,0,0,0,0,0,0.827631969892047,0.164484500346638,0,0,0,0.00174309200752699,0.00614043775378825,0,0,0,0,0,0,0,0,0,0,1.70171219815058,15,49.12,-123.06,0,0.992116470238685,0.00788352976131524,0,0,"WC",0.379791124211199,12.3416889511525,473.722989449229,-96.3913583238982,5.48332790268274,-0.501332475538789,1.70171219815058,1.02990589857885,0.519149397307483,-0.196627989781513,-1.05469366802626
"Raft","Sockeye",1989,11299,925,0,0,0,0,0,0.000619523851668289,0.651119568103372,0.34826090804496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50267576769682,15,49.12,-123.06,0,1,0,0,0,"WC",-0.245722100459438,11.7161757264818,649.802087652819,68.1690249529628,12.2151351351351,0.132425761324383,2.50267576769682,-0.691367023018431,-0.423152513742483,0.689940866673135,0.74116896417005
"Raft","Sockeye",1990,2544,412,0,0,0,0,0,0,0.632861635220126,0.367138364779874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82046957511049,15,49.12,-123.06,0,1,0,0,0,"WC",1.11108043119166,13.0729782581329,698.5702437,105.195851617518,6.1747572815534,-0.436238653191052,1.82046957511049,-0.797985352984551,1.62079726712021,0.935491467393269,1.14524613676518
"Raft","Sockeye",1991,1461,264,0,0,0,0,0,0,0.621492128678987,0.378507871321013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71092730860438,15,49.12,-123.06,0,1,0,0,0,"WC",0.893007539956306,12.8549053668976,690.5075378,86.3619150356328,5.53409090909091,-0.496553450779431,1.71092730860438,-0.828744637263276,1.29228222690268,0.89489525794751,0.93970965069819
"Raft","Sockeye",1992,67359,4112,0,0,0,0,0,8.90749565759587e-05,0.969744206416366,0.0300479520182901,0,0,0.000118766608767945,0,0,0,0,0,0,0,0,0,0,0,0,2.79612699606531,15,49.12,-123.06,0,0.999881233391232,0.000118766608767945,0,0,"WC",0.541782127626959,12.5036799545683,676.946069320425,62.765797924633,16.381079766537,0.524623819483128,2.79612699606531,-0.0290032460164355,0.76318010053034,0.82661244798059,0.68220304952992
"Raft","Sockeye",1993,33598,2934,0,0,0,0,0,0.000714328233823442,0.666289660098815,0.319274956842669,0,0,0,0.00193463896660516,0.0117864158580868,0,0,0,0,0,0,0,0,0,0,2.43809986166723,15,49.12,-123.06,0,0.986278945175308,0.0137210548246919,0,0,"WC",0.964218137181195,12.9261159641225,609.499265066075,-14.0583899203786,11.4512610770279,0.0605117181061308,2.43809986166723,-0.273830522234933,1.3995571480482,0.487013729396965,-0.156186394225621
"Raft","Sockeye",1994,28472,800,0,0,0,0,0,0,0.166409103680809,0.798855015453779,0,0,0,0.0347358808654116,0,0,0,0,0,0,0,0,0,0,0,3.5720646995221,15,49.12,-123.06,0,0.965264119134588,0.0347358808654116,0,0,"WC",0.0550309177980622,12.0169287447393,638.285916083398,5.09486629118739,35.59,2.33302548620316,3.5720646995221,-0.717346148253841,0.0299156751951878,0.631956249741303,0.0528348563955771
"Raft","Sockeye",1995,27270,682,0,0,0,0,0,0.0015034836817015,0.834066740007334,0.164429776310964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68851281799617,15,49.12,-123.06,0,1,0,0,0,"WC",0.980518602578381,12.9424164295197,698.116204236853,57.6757150299819,39.9853372434018,2.74681944755854,3.68851281799617,-0.741870442476067,1.42411291935561,0.933205351370788,0.626654505686859
"Raft","Sockeye",1996,112592,21381,0,0.00526680403581071,0,0,0,0,0.793262398749467,0.201470797214722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66126798803635,15,49.12,-123.06,0.00526680403581071,0.994733195964189,0,0,0,"WC",1.01484640414031,12.9767442310815,568.610504259779,-80.8148158316519,5.26598381740798,-0.521794084066785,1.66126798803635,3.56006486350583,1.47582589957434,0.281136357921725,-0.884705423932414
"Raft","Sockeye",1997,51264,2367,0,0,0,0,0,0,0.50684691011236,0.49315308988764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07536542091405,15,49.12,-123.06,0,1,0,0,0,"WC",-0.710998954838269,11.250898872103,601.1721842,-55.9783831519049,21.6577946768061,1.02139406593944,3.07536542091405,-0.39167183430275,-1.12406698166496,0.445086376086094,-0.613663144627707
"Raft","Sockeye",1998,16238,3585,0,0,0,0,0,0.000492671511269861,0.302069220347333,0.697438108141397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51059570038867,15,49.12,-123.06,0,1,0,0,0,"WC",0.354206346719001,12.3161041736603,573.887055531531,-90.3056040812288,4.52942817294282,-0.591136266703497,1.51059570038867,-0.138531238008921,0.48060731094731,0.307704111134618,-0.988279270979352
"Raft","Sockeye",1999,61149,3499,0,0,0,0,0,0.00150452174197452,0.432157516884986,0.56633796137304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86083629538415,15,49.12,-123.06,0,1,0,0,0,"WC",-0.418274788240626,11.5436230387007,674.436528733744,3.80913701399698,17.4761360388682,0.627716630737886,2.86083629538415,-0.156404876170883,-0.683093824397644,0.813976760094526,0.0388035742725748
"Raft","Sockeye",2000,115396,27668,0,0,0,0,0,0.000459288016915664,0.933056605081632,0.0664841069014524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42809318068986,15,49.12,-123.06,0,1,0,0,0,"WC",-0.401522238660462,11.5603755882808,593.973697644667,-84.2694140678226,4.17073875957785,-0.624904668314851,1.42809318068986,4.86671094634598,-0.657857012669707,0.408841563052201,-0.922405772935325
"Raft","Sockeye",2001,96695,16025,0,0.00651533171311857,0.00377475567506076,0,0,0,0.819845907234087,0.169864005377734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79741169200753,15,49.12,-123.06,0.0102900873881793,0.989709912611821,0,0,0,"WC",0.684391238014891,12.6462890649562,810.725159744868,125.489298447926,6.03400936037441,-0.449489204088965,1.79741169200753,2.44691130541901,0.978013028039493,1.50019821951837,1.36671039271478
"Raft","Sockeye",2002,42833,8402,0,0,0,0,0,0.00105059183339948,0.498891041953634,0.500058366212967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62883906078853,15,49.12,-123.06,0,1,0,0,0,"WC",1.20054925094612,13.1624470778874,579.452173539608,-111.725159991559,5.09795286836467,-0.53761316419296,1.62883906078853,0.862600332062812,1.75557721502363,0.335724815231768,-1.22203285912507
"Raft","Sockeye",2003,8475,4890,0,0,0.0125073746312684,0,0,0,0.287787610619469,0.699705014749262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549928349779733,15,49.12,-123.06,0.0125073746312684,0.987492625368732,0,0,0,"WC",1.02073250473072,12.982630331672,763.349647964224,65.0862872184885,1.73312883435583,-0.854390646600371,0.549928349779733,0.132690829448752,1.48469299241303,1.261659666494,0.707526763100977
"Raft","Sockeye",2004,52145,3244,0,0.0243935180745997,0.0341164061750887,0,0,7.67091763352191e-05,0.750522581263784,0.186901908140761,0,0,0,0.00398887716943139,0,0,0,0,0,0,0,0,0,0,0,2.77722116332001,15,49.12,-123.06,0.0585099242496884,0.93750119858088,0.00398887716943139,0,0,"WC",0.145661214044263,12.1075590409855,540.156028347028,-164.042216783222,16.074290998767,0.495741544361813,2.77722116332001,-0.209402291651118,0.166445324743025,0.137866359220262,-1.79297372258046
"Raft","Sockeye",2005,9768,16967,0,0.0202702702702703,0,0,0,0,0.705671580671581,0.274058149058149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552158544252399,15,49.12,-123.06,0.0202702702702703,0.97972972972973,0,0,0,"WC",-0.122677711594483,11.8392201153468,871.343810592568,160.86232628001,0.575705781811752,-0.963354906531786,-0.552158544252399,2.64268999319306,-0.237792783206853,1.80541677475954,1.75273950620077
"Raft","Sockeye",2006,18221,3442,0,0.00784808737171396,0.0177816804785687,0,0,0,0.428297019922068,0.546073212227649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66652207727839,15,49.12,-123.06,0.0256297678502826,0.974370232149717,0,0,0,"WC",-1.29104317578058,10.6708546511607,653.003692918462,-63.1534119278842,5.29372457873329,-0.519182462049146,1.66652207727839,-0.168251357278229,-1.99787229277605,0.706061141868424,-0.691964895068065
"Raft","Sockeye",2007,11146,8064,0,0,0,0,0,0,0.562713080925893,0.437286919074107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323670977818332,15,49.12,-123.06,0,1,0,0,0,"WC",-0.704576554363727,11.2573212725776,861.4087594,139.79525687858,1.38219246031746,-0.887429147255816,0.323670977818332,0.792352777426265,-1.11439198199748,1.75539319408202,1.52283263581956
"Raft","Sockeye",2008,19402,3562,0,0,0,0,0,0.000103082156478714,0.799092877022987,0.200804040820534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69505396867162,15,49.12,-123.06,0,1,0,0,0,"WC",-0.0466551549747182,11.9152426719666,652.424197073497,-73.950302982808,5.44693992139248,-0.504758180118438,1.69505396867162,-0.143311397052236,-0.123268904957231,0.703143345413127,-0.809792362428847
"Raft","Sockeye",2009,37419,6039,0,0,0,0,0,0.000133621956759935,0.585852107218258,0.414014270824982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82394016148592,15,49.12,-123.06,0,1,0,0,0,"WC",-0.0866516086686679,11.8752462182726,798.655031990096,68.0233871022315,6.19622454048684,-0.434217642829027,1.82394016148592,0.371490948612635,-0.183521403648806,1.43942439985445,0.73957960487984
"Raft","Sockeye",2010,44641,2389,0,0,0,0,0,0.000784032615756815,0.866938464640129,0.132277502744114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92777785091217,15,49.12,-123.06,0,1,0,0,0,"WC",-0.158324354782035,11.8035734721592,608.938936899644,-124.868377547089,18.6860611134366,0.741623633050492,2.92777785091217,-0.387099508261318,-0.291492527150449,0.484192443356654,-1.36546600387591
"Raft","Sockeye",2011,23769,4430,0,0,0,0,0,0.00159872102318145,0.782321511212083,0.216079767764736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67998262659417,15,49.12,-123.06,0,1,0,0,0,"WC",0.304416407111107,12.2663142340524,817.611052436052,81.4301314217613,5.36546275395034,-0.512428754185652,1.67998262659417,0.0370876485824458,0.405601454327276,1.53486910363338,0.885888641498612
"Raft","Sockeye",2012,21388,1710,0,0,0,0,0,0,0.794090144005985,0.205909855994015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52633664657192,15,49.12,-123.06,0,1,0,0,0,"WC",0.464450723037802,12.4263485499791,687.2963052,-52.337320816435,12.5076023391813,0.159959749327344,2.52633664657192,-0.528218116540061,0.646684513459563,0.87872650854433,-0.573927895720521
"Raft","Sockeye",2013,5416,9045,0,0,0,0,0,0.000923190546528803,0.533234859675037,0.465841949778434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.512854583237285,15,49.12,-123.06,0,1,0,0,0,"WC",1.37533101620273,13.337228843144,737.970036899446,-2.55458492631955,0.598783858485351,-0.961182247589275,-0.512854583237285,0.996236952273758,2.01887651058163,1.13387179735722,-0.0306443098823546
"Raft","Sockeye",2014,11860,9471,0,0,0,0,0,0.000252951096121417,0.943676222596965,0.056070826306914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224936895325615,15,49.12,-123.06,0,1,0,0,0,"WC",1.42238248001106,13.3842803069523,951.732700158963,209.798969331458,1.25224369126808,-0.899663024417102,0.224936895325615,1.08477381107603,2.08975700121815,2.21017967178513,2.28678960289607
"Raft","Sockeye",2015,1396,8794,0,0,0,0,0,0,0.376074498567335,0.623925501432665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84045866641844,15,49.12,-123.06,0,1,0,0,0,"WC",0.532986323427544,12.4948841503688,856.3379974,113.900234693185,0.158744598589948,-1.00260923678728,-1.84045866641844,0.944070868801056,0.749929696255204,1.72986160223745,1.24023787165687
"Raft","Sockeye",2016,7701,3753,0,0,0,0,0,0,0.710297363978704,0.271263472276328,0,0,0,0.0184391637449682,0,0,0,0,0,0,0,0,0,0,0,0.718794670404229,15,49.12,-123.06,0,0.981560836255032,0.0184391637449682,0,0,"WC",0.854238939043402,12.8161367659846,498.983497072263,-243.256447776597,2.0519584332534,-0.824374801303579,0.718794670404229,-0.103615293692531,1.23387942215272,-0.069439813641926,-2.65744592753291
"Raft","Sockeye",2017,4150,2269,0,0,0,0,0,0,0.788192771084337,0.211807228915663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603769128444902,15,49.12,-123.06,0,1,0,0,0,"WC",0.771170503006045,12.7330683299473,975.9421719,234.270577903512,1.82899955927721,-0.845365007645639,0.603769128444902,-0.41203946848731,1.10874130686003,2.33207581900418,2.55385052308333
